product_user_id,account_id,email,role,plan_tier,signup_date,last_active_date,is_active
667,118,steve.miller@velocitynetworks.com,editor,enterprise,2025-01-07,2025-02-03,True
668,115,leo.miller@pacificinc.com,editor,starter,2025-01-23,2025-02-07,True
669,657,vince.owens@pinnacleplatforms.com,editor,professional,2024-12-29,2025-02-03,True
670,2,nate.hall@summitenterprises.com,editor,professional,2024-10-22,2025-02-19,True
671,366,ivy.garcia@novainc.com,editor,enterprise,2023-10-17,2025-02-26,True
672,206,jack.lopez@elevategroup.com,editor,enterprise,2022-07-17,2022-11-13,False
673,155,wendy.rivera@summitholdings.com,admin,professional,2025-02-01,2025-02-08,True
674,262,quinn.quinn@summitsoftware.com,viewer,starter,2024-03-09,2024-12-08,False
675,760,steve.quinn@velocitysoftware.com,viewer,professional,2025-01-21,2025-02-04,True
676,984,ivy.ingram@catalysttechnologies.com,editor,free,2023-11-17,2024-11-03,False
677,675,dan.taylor@novaplatforms.com,admin,enterprise,2025-01-17,2025-02-28,False
678,12,paul.smith@elevateenterprises.com,viewer,starter,2024-12-16,2025-02-06,True
679,815,mia.lopez@pinnacleservices.com,editor,enterprise,2024-06-30,2025-02-18,True
680,439,ivy.garcia@acmedigital.com,admin,free,2025-01-26,2025-01-31,True
681,36,wendy.smith@summitsoftware.com,admin,professional,2024-05-18,2025-02-23,True
682,156,nate.smith@horizonsoftware.com,viewer,starter,2023-01-27,2025-02-27,True
683,845,wendy.davis@elevatesystems.com,admin,enterprise,2024-12-29,2025-01-30,True
684,509,vince.jones@acmelabs.com,editor,starter,2024-05-01,2024-09-28,False
685,696,hank.rivera@globalcorp.com,viewer,free,2024-12-28,2025-02-27,True
686,434,,editor,free,2024-11-26,2025-02-28,False
687,913,alice.clark@acmedigital.com,viewer,enterprise,2022-12-10,2025-02-04,True
688,830,grace.lopez@acmeinc.com,editor,enterprise,2024-12-20,2025-02-21,True
689,870,steve.taylor@quantumholdings.com,viewer,professional,2024-12-26,2025-02-28,False
690,421,mia.lopez@pacificgroup.com,viewer,professional,2024-12-13,2025-02-09,True
691,580,nate.baker@globaltechnologies.com,viewer,professional,2025-02-02,2025-02-28,False
692,807,leo.smith@zenithsolutions.com,viewer,free,2024-10-09,2025-02-24,True
693,641,grace.quinn@summitanalytics.com,viewer,free,2020-11-28,2025-02-25,True
694,924,wendy.nguyen@apexholdings.com,editor,starter,2024-03-19,2025-02-04,True
695,369,eve.evans@apexpartners.com,editor,starter,2025-01-17,2025-02-28,False
696,451,olivia.miller@zenithdynamics.com,editor,professional,2024-10-29,2025-02-05,True
697,745,dan.garcia@catalystnetworks.com,viewer,professional,2024-09-11,2025-02-04,True
698,413,eve.park@horizonnetworks.com,viewer,professional,2022-04-08,2022-04-25,False
699,338,karen.park@synergysystems.com,editor,professional,2024-06-21,2025-02-28,True
700,922,nate.adams@quantumdigital.com,editor,free,2024-08-05,2025-02-23,True
701,729,quinn.taylor@optimacorp.com,viewer,free,2025-01-16,2025-02-28,False
702,643,uma.kim@fusionservices.com,admin,free,2025-02-14,2025-02-28,True
703,634,olivia.adams@optimapartners.com,editor,professional,2024-05-30,2025-02-28,False
704,200,tina.park@optimaplatforms.com,admin,starter,2020-11-08,2025-02-13,True
705,787,tina.ingram@optimadynamics.com,viewer,professional,2022-03-30,2022-12-10,False
706,280,alice.lopez@summitdigital.com,editor,starter,2025-01-12,2025-02-19,True
707,409,tina.foster@quantumtechnologies.com,editor,professional,2023-09-21,2025-02-24,True
708,215,frank.park@acmesolutions.com,editor,enterprise,2023-06-01,2025-02-18,True
709,927,xander.park@nexustechnologies.com,admin,professional,2023-10-29,2024-04-22,False
710,8,tina.baker@zenithdigital.com,viewer,enterprise,2023-12-31,2024-08-06,False
711,690,jack.evans@vertexsystems.com,editor,professional,2022-12-09,2023-07-05,False
712,105,,editor,enterprise,2024-05-21,2025-02-28,True
713,483,rosa.foster@pinnacleenterprises.com,viewer,free,2024-10-04,2025-02-09,True
714,950,olivia.garcia@horizongroup.com,viewer,free,2024-05-26,2025-02-28,True
715,635,alice.kim@elevategroup.com,admin,enterprise,2022-02-18,2025-02-22,True
716,172,carol.kim@catalystlabs.com,editor,professional,2024-10-01,2025-02-11,True
717,263,paul.taylor@acmeenterprises.com,admin,professional,2021-01-21,2021-04-19,False
718,804,dan.adams@velocitysystems.com,editor,free,2024-11-17,2025-02-04,True
719,500,uma.miller@quantumpartners.com,viewer,enterprise,2021-09-06,2025-02-09,True
720,188,bob.jones@vanguardinc.com,editor,starter,2023-07-15,2024-04-13,False
721,650,paul.foster@zenithplatforms.com,editor,professional,2024-09-09,2025-02-02,True
722,710,mia.baker@zenithsolutions.com,viewer,starter,2024-10-13,2025-02-06,True
723,743,hank.foster@atlasholdings.com,admin,free,2024-05-03,2025-02-09,True
724,367,leo.clark@apexdigital.com,viewer,enterprise,2023-09-30,2025-02-18,True
725,705,tina.owens@pacificinc.com,editor,enterprise,2024-12-18,2025-02-06,True
726,707,karen.ingram@velocitysolutions.com,admin,professional,2025-02-25,2025-02-18,True
727,399,xander.rivera@optimasystems.com,admin,starter,2025-01-27,2025-02-15,True
728,439,jack.kim@acmedigital.com,viewer,free,2024-05-20,2025-02-26,True
729,74,wendy.kim@catalystdynamics.com,editor,professional,2025-02-21,2025-02-13,True
730,242,tina.garcia@zenithpartners.com,editor,professional,2020-07-06,2025-02-27,True
731,403,jack.nguyen@optimagroup.com,viewer,professional,2022-10-05,2025-02-08,True
732,116,ivy.clark@acmelabs.com,viewer,professional,2023-02-07,2023-08-18,False
733,134,wendy.adams@horizonnetworks.com,editor,professional,2024-09-25,2025-02-28,False
734,486,frank.davis@vanguardplatforms.com,editor,professional,2024-09-21,2025-02-26,True
735,113,nate.kim@fusiondynamics.com,viewer,free,2023-01-08,2025-02-18,True
736,504,hank.garcia@nexusplatforms.com,viewer,starter,2022-11-10,2025-02-03,True
737,431,alice.miller@summitenterprises.com,viewer,professional,2024-10-13,2025-02-10,True
738,957,rosa.ingram@elevatesystems.com,viewer,starter,2024-05-06,2024-06-27,False
739,890,rosa.hall@vertexgroup.com,viewer,free,2024-03-16,2024-05-28,False
740,295,ivy.nguyen@optimaservices.com,viewer,professional,2024-05-23,2025-01-31,True
741,616,jack.foster@nexusenterprises.com,editor,starter,2024-05-18,2025-02-26,True
742,36,carol.adams@summitsoftware.com,viewer,professional,2023-05-05,2025-02-17,True
743,27,karen.clark@elevateplatforms.com,admin,enterprise,2024-08-26,2025-02-17,True
744,497,ivy.baker@pinnaclepartners.com,viewer,enterprise,2023-08-18,2023-11-11,False
745,316,frank.rivera@fusiondigital.com,editor,professional,2024-12-30,2025-02-07,True
746,282,paul.taylor@pacificdigital.com,admin,starter,2024-12-28,2025-02-28,False
747,409,paul.evans@quantumtechnologies.com,admin,professional,2024-09-10,2025-02-16,True
748,264,grace.owens@optimaanalytics.com,admin,professional,2025-01-01,2025-02-07,True
749,72,steve.adams@pacificdynamics.com,viewer,starter,2024-11-15,2024-12-26,False
750,487,dan.lopez@pinnaclesoftware.com,viewer,free,2024-12-17,2025-02-17,True
751,891,uma.davis@apextechnologies.com,editor,enterprise,2024-01-11,2025-02-07,True
752,136,leo.rivera@horizonsystems.com,editor,professional,2023-05-04,2025-02-09,True
753,693,nate.jones@atlasdynamics.com,editor,professional,2024-07-13,2025-02-28,False
754,567,leo.lopez@novaanalytics.com,viewer,starter,2024-11-16,2025-02-08,True
755,116,frank.hall@acmelabs.com,viewer,professional,2023-11-12,2025-02-21,True
756,65,carol.hall@vertexservices.com,viewer,starter,2024-12-10,2025-02-18,True
757,832,eve.hall@acmegroup.com,admin,enterprise,2023-09-14,2025-02-10,True
758,282,,admin,starter,2025-02-15,2025-02-17,True
759,939,uma.kim@fusionpartners.com,editor,enterprise,2024-01-31,2025-02-08,True
760,236,bob.garcia@novasoftware.com,editor,professional,2025-02-18,2025-02-08,True
761,377,eve.ingram@elevatesoftware.com,viewer,professional,2024-06-12,2024-10-17,False
762,553,rosa.smith@quantumcorp.com,viewer,starter,2023-07-18,2025-02-22,True
763,316,wendy.taylor@fusiondigital.com,editor,professional,2025-02-17,2025-02-19,True
764,801,grace.quinn@synergyholdings.com,viewer,free,2022-08-13,2025-02-03,True
765,834,paul.garcia@horizoncorp.com,editor,professional,2023-09-03,2025-02-10,True
766,846,hank.baker@pacificsoftware.com,viewer,enterprise,2025-02-25,2025-02-28,False
767,762,nate.quinn@summitservices.com,viewer,free,2023-06-03,2025-02-28,True
768,614,carol.adams@catalystsoftware.com,editor,enterprise,2024-07-24,2025-02-07,True
769,175,grace.evans@optimasystems.com,viewer,starter,2024-11-12,2025-01-31,True
770,821,nate.hall@zenithinc.com,viewer,professional,2023-02-01,2025-02-17,True
771,120,ivy.quinn@velocitysoftware.com,editor,enterprise,2024-02-16,2025-01-30,True
772,681,alice.rivera@synergydigital.com,viewer,enterprise,2023-02-02,2025-02-04,True
773,250,paul.rivera@elevatedynamics.com,editor,professional,2024-09-19,2025-02-08,True
774,746,ivy.nguyen@pinnaclesoftware.com,editor,free,2021-12-15,2025-02-15,True
775,279,olivia.jones@summitdigital.com,viewer,enterprise,2025-01-11,2025-01-31,True
776,554,tina.smith@synergyholdings.com,editor,enterprise,2022-01-15,2025-02-25,True
777,964,hank.kim@nexuscorp.com,viewer,enterprise,2021-11-29,2025-02-11,True
778,651,tina.owens@summitlabs.com,viewer,enterprise,2023-09-18,2025-02-18,True
779,175,bob.davis@optimasystems.com,viewer,starter,2022-02-13,2025-02-23,True
780,982,steve.garcia@zenithenterprises.com,admin,professional,2024-09-21,2025-02-05,True
781,527,wendy.smith@fusionanalytics.com,admin,professional,2022-05-13,2025-02-09,True
782,775,uma.rivera@catalystgroup.com,editor,professional,2025-01-20,2025-02-09,True
783,521,leo.nguyen@quantumsystems.com,editor,professional,2024-02-16,2025-02-28,True
784,809,nate.hall@summitinc.com,viewer,professional,2023-10-04,2024-06-14,False
785,279,steve.adams@summitdigital.com,editor,enterprise,2023-08-26,2025-02-10,True
786,807,dan.adams@zenithsolutions.com,editor,free,2024-11-11,2025-02-26,True
787,893,rosa.owens@acmeenterprises.com,viewer,professional,2023-12-09,2025-02-27,True
788,932,alice.miller@novadigital.com,editor,professional,2024-04-17,2025-02-04,True
789,779,paul.evans@elevateinc.com,editor,professional,2022-08-27,2025-02-21,True
790,884,leo.jones@globalsolutions.com,viewer,starter,2024-12-17,2025-02-27,True
791,510,ivy.davis@vanguardnetworks.com,admin,professional,2024-11-20,2025-02-14,True
792,332,grace.park@pinnaclesolutions.com,viewer,professional,2024-04-27,2025-02-11,True
793,427,bob.evans@pinnaclelabs.com,admin,enterprise,2025-02-15,2025-02-11,True
794,870,quinn.kim@quantumholdings.com,viewer,professional,2023-12-27,2025-02-06,True
795,902,alice.davis@zenithlabs.com,viewer,starter,2024-12-14,2025-02-23,True
796,884,olivia.jones@globalsolutions.com,viewer,starter,2024-07-22,2025-02-21,True
797,659,grace.park@summitsystems.com,editor,starter,2025-01-03,2025-02-28,False
798,351,dan.miller@apexenterprises.com,viewer,professional,2024-08-13,2025-02-28,True
799,450,hank.taylor@catalystnetworks.com,admin,professional,2024-06-15,2025-02-04,True
800,220,olivia.garcia@pacificinc.com,editor,starter,2023-07-21,2025-02-23,True
801,14,ivy.quinn@zenithcorp.com,viewer,enterprise,2024-02-06,2025-02-24,True
802,179,nate.quinn@horizonplatforms.com,viewer,starter,2024-06-29,2025-02-03,True
803,635,hank.jones@elevategroup.com,editor,enterprise,2022-10-17,2025-01-31,True
804,521,dan.taylor@quantumsystems.com,viewer,professional,2023-03-20,2025-02-10,True
805,191,rosa.garcia@pinnacleinc.com,viewer,professional,2024-08-28,2025-02-09,True
806,543,wendy.baker@optimasolutions.com,admin,enterprise,2021-04-27,2025-02-23,True
807,660,frank.ingram@optimadynamics.com,editor,free,2023-03-20,2025-02-19,True
808,77,nate.evans@acmelabs.com,editor,free,2024-12-31,2025-02-28,False
809,687,tina.davis@fusionlabs.com,viewer,free,2025-02-12,2025-02-28,False
810,736,wendy.nguyen@acmedigital.com,viewer,professional,2023-05-08,2023-09-18,False
811,529,leo.clark@novatechnologies.com,viewer,professional,2024-12-18,2025-02-06,True
812,42,karen.hall@globalcorp.com,admin,starter,2023-01-31,2025-02-03,True
813,519,ivy.adams@pacificanalytics.com,editor,starter,2024-12-27,2025-02-28,False
814,785,grace.owens@globalnetworks.com,admin,professional,2024-10-23,2025-02-26,True
815,633,karen.clark@nexusdigital.com,editor,starter,2025-02-09,2025-02-28,False
816,128,wendy.smith@optimaholdings.com,editor,professional,2024-10-07,2025-02-26,True
817,100,dan.nguyen@pacificplatforms.com,viewer,professional,2024-03-22,2025-02-22,True
818,944,hank.adams@vanguardsoftware.com,editor,starter,2023-05-26,2024-02-16,False
819,852,steve.miller@nexuspartners.com,viewer,free,2024-12-28,2025-02-09,True
820,390,ivy.ingram@catalystcorp.com,editor,starter,2024-09-22,2025-02-21,True
821,19,xander.evans@zenithtechnologies.com,viewer,free,2020-05-14,2021-03-03,False
822,796,olivia.rivera@velocityplatforms.com,viewer,professional,2024-10-09,2025-02-15,True
823,720,ivy.kim@summitholdings.com,viewer,professional,2024-06-21,2025-02-23,True
824,8,bob.garcia@zenithdigital.com,viewer,enterprise,2024-07-02,2025-02-23,True
825,135,wendy.jones@fusiondynamics.com,viewer,starter,2023-12-11,2024-05-30,False
826,871,xander.davis@novadynamics.com,viewer,free,2023-04-12,2025-02-11,True
827,818,quinn.adams@optimaenterprises.com,admin,starter,2025-01-07,2025-02-26,True
828,704,tina.evans@fusiontechnologies.com,viewer,enterprise,2021-12-10,2025-02-12,True
829,297,nate.adams@pinnacleplatforms.com,editor,starter,2023-05-26,2025-02-02,True
830,273,steve.park@catalystgroup.com,viewer,free,2024-12-14,2025-02-24,True
831,607,carol.nguyen@zenithdynamics.com,admin,professional,2024-02-13,2025-01-29,True
832,325,olivia.foster@pinnaclepartners.com,editor,free,2023-10-29,2025-02-22,True
833,430,carol.adams@vanguardanalytics.com,viewer,starter,2022-11-19,2023-10-05,False
834,778,hank.rivera@velocityplatforms.com,editor,professional,2025-02-04,2025-02-28,False
835,644,mia.park@velocityholdings.com,admin,enterprise,2024-12-10,2025-02-21,True
836,609,olivia.quinn@elevatelabs.com,editor,professional,2023-09-06,2025-02-02,True
837,657,vince.evans@pinnacleplatforms.com,editor,professional,2023-07-17,2025-01-31,True
838,105,olivia.foster@quantumservices.com,viewer,enterprise,2024-09-23,2025-02-28,False
839,664,tina.evans@synergygroup.com,viewer,enterprise,2023-06-20,2025-02-07,True
840,506,eve.taylor@velocitytechnologies.com,viewer,free,2023-10-26,2025-02-19,True
841,857,mia.park@fusionlabs.com,editor,free,2024-09-09,2025-02-08,True
842,945,uma.clark@fusionanalytics.com,viewer,enterprise,2025-02-28,2025-01-30,True
843,372,quinn.foster@zenithlabs.com,editor,free,2024-09-26,2025-02-28,False
844,931,wendy.park@quantumlabs.com,viewer,professional,2021-05-09,2025-01-29,True
845,279,xander.park@summitdigital.com,viewer,enterprise,2024-01-20,2024-05-28,False
846,857,xander.smith@fusionlabs.com,viewer,free,2024-12-11,2025-02-28,False
847,407,olivia.nguyen@horizoninc.com,viewer,professional,2024-05-01,2025-02-07,True
848,290,karen.jones@summitsystems.com,admin,professional,2021-09-11,2025-02-08,True
849,834,frank.clark@horizoncorp.com,editor,professional,2024-10-30,2025-02-03,True
850,884,alice.hall@globalsolutions.com,viewer,starter,2024-12-16,2025-01-30,True
851,887,vince.ingram@nexuscorp.com,admin,starter,2024-08-30,2025-02-08,True
852,427,alice.owens@pinnaclelabs.com,admin,enterprise,2025-01-15,2025-02-24,True
853,900,grace.quinn@apexlabs.com,viewer,starter,2025-02-14,2025-02-16,True
854,420,alice.lopez@pacificdynamics.com,editor,starter,2022-06-10,2025-02-10,True
855,309,bob.clark@fusionservices.com,editor,professional,2025-01-24,2025-02-11,True
856,791,hank.ingram@atlassoftware.com,viewer,free,2024-10-09,2025-02-19,True
857,753,karen.park@nexustechnologies.com,viewer,professional,2024-11-29,2025-02-14,True
858,345,dan.hall@optimaanalytics.com,viewer,professional,2023-07-13,2025-02-01,True
859,253,jack.adams@globalgroup.com,viewer,enterprise,2024-04-12,2025-02-07,True
860,645,wendy.garcia@vanguardgroup.com,editor,professional,2025-01-26,2025-02-19,True
861,403,nate.hall@optimagroup.com,viewer,professional,2021-06-07,2025-02-17,True
862,971,frank.ingram@catalystholdings.com,editor,free,2022-07-26,2025-02-28,True
863,486,ivy.miller@vanguardplatforms.com,admin,professional,2024-04-27,2025-01-31,True
864,39,hank.smith@pinnaclepartners.com,viewer,free,2025-01-24,2025-02-11,True
865,961,paul.foster@catalystholdings.com,admin,free,2025-02-20,2025-02-14,True
866,120,steve.hall@velocitysoftware.com,editor,enterprise,2025-02-06,2025-02-14,True
867,460,eve.nguyen@horizontechnologies.com,admin,free,2021-10-14,2025-02-16,True
868,396,,viewer,starter,2024-11-14,2025-02-13,True
869,715,alice.taylor@vertexpartners.com,viewer,professional,2024-06-23,2025-02-28,True
870,912,dan.adams@summittechnologies.com,admin,professional,2024-10-01,2025-02-20,True
871,830,leo.rivera@acmeinc.com,admin,enterprise,2024-12-16,2025-02-17,True
872,896,,viewer,starter,2023-01-28,2025-02-03,True
873,453,jack.miller@atlaspartners.com,viewer,starter,2021-06-28,2025-02-09,True
874,396,jack.clark@velocitysystems.com,viewer,starter,2023-10-06,2025-02-05,True
875,701,dan.quinn@atlassoftware.com,viewer,starter,2024-06-19,2025-02-28,False
876,148,uma.owens@zenithpartners.com,viewer,enterprise,2024-06-15,2025-02-10,True
877,801,,editor,free,2023-06-19,2025-02-26,True
878,18,nate.nguyen@summitinc.com,editor,enterprise,2024-04-02,2025-02-14,True
879,368,olivia.kim@acmeservices.com,viewer,professional,2024-11-25,2025-02-12,True
880,380,jack.adams@pinnacletechnologies.com,admin,professional,2024-10-07,2025-01-31,True
881,350,jack.garcia@optimapartners.com,editor,professional,2022-08-20,2022-12-03,False
882,203,wendy.adams@fusiondynamics.com,editor,starter,2024-11-16,2025-02-17,True
883,187,leo.ingram@novagroup.com,viewer,professional,2024-06-23,2024-12-21,False
884,69,dan.smith@elevatedynamics.com,editor,enterprise,2024-02-09,2025-02-09,True
885,201,paul.jones@optimasolutions.com,viewer,starter,2024-07-05,2025-02-12,True
886,951,frank.garcia@elevateplatforms.com,viewer,starter,2024-09-16,2025-02-08,True
887,188,rosa.lopez@vanguardinc.com,viewer,starter,2023-05-23,2025-02-11,True
888,432,alice.garcia@atlasdynamics.com,viewer,starter,2022-07-12,2022-08-21,False
889,846,carol.owens@pacificsoftware.com,viewer,enterprise,2023-09-13,2025-02-08,True
890,156,xander.jones@horizonsoftware.com,editor,starter,2021-09-11,2022-08-26,False
891,662,karen.ingram@acmenetworks.com,editor,starter,2025-02-11,2025-02-04,True
892,502,,viewer,professional,2023-11-02,2025-01-29,True
893,282,rosa.clark@pacificdigital.com,viewer,starter,2024-02-07,2025-02-24,True
894,503,bob.ingram@acmeplatforms.com,viewer,enterprise,2023-07-08,2025-02-07,True
895,560,vince.lopez@vertexsolutions.com,editor,professional,2023-12-30,2025-02-12,True
896,782,karen.adams@pacificlabs.com,viewer,enterprise,2022-03-09,2025-02-22,True
897,539,wendy.jones@catalystholdings.com,viewer,enterprise,2024-10-01,2025-02-28,False
898,470,quinn.quinn@novaanalytics.com,viewer,starter,2023-09-18,2023-10-11,False
899,826,bob.park@apexnetworks.com,editor,professional,2024-09-20,2025-02-14,True
900,399,steve.park@optimasystems.com,editor,starter,2025-02-24,2025-02-09,True
901,489,carol.miller@pacificgroup.com,editor,free,2024-03-22,2025-02-28,True
902,164,eve.taylor@pinnacleenterprises.com,admin,professional,2024-04-03,2025-02-15,True
903,414,bob.park@pinnacledigital.com,viewer,enterprise,2024-01-15,2025-02-25,True
904,330,eve.foster@vertexpartners.com,editor,free,2024-03-23,2025-02-21,True
905,684,hank.miller@horizonsolutions.com,editor,starter,2024-06-20,2025-01-31,True
906,208,,editor,professional,2024-05-22,2025-02-28,False
907,198,jack.garcia@globalholdings.com,admin,free,2023-08-25,2025-02-02,True
908,639,dan.davis@elevateservices.com,admin,professional,2024-03-09,2025-02-16,True
909,300,nate.adams@horizondynamics.com,editor,professional,2023-06-13,2025-02-17,True
910,277,rosa.evans@elevatedynamics.com,viewer,professional,2024-04-06,2025-02-01,True
911,25,paul.park@nexusinc.com,viewer,professional,2024-08-29,2025-02-23,True
912,393,hank.evans@atlasholdings.com,editor,professional,2024-09-20,2025-02-28,False
913,126,xander.nguyen@quantumservices.com,editor,starter,2025-02-24,2025-02-20,True
914,945,leo.kim@fusionanalytics.com,viewer,enterprise,2024-12-25,2025-02-24,True
915,634,wendy.hall@optimapartners.com,editor,professional,2025-02-14,2025-02-28,False
916,706,vince.hall@fusionsystems.com,viewer,starter,2023-03-18,2025-02-15,True
917,196,jack.quinn@pacificplatforms.com,viewer,starter,2021-12-10,2025-02-06,True
918,906,uma.smith@optimasoftware.com,admin,starter,2022-09-27,2025-02-11,True
919,289,karen.rivera@vertexnetworks.com,viewer,enterprise,2023-02-26,2025-02-06,True
920,413,nate.smith@horizonnetworks.com,editor,professional,2022-03-11,2025-02-09,True
921,472,grace.lopez@globalinc.com,viewer,starter,2024-11-02,2025-02-24,True
922,925,wendy.adams@summitgroup.com,editor,professional,2023-11-15,2025-02-15,True
923,559,leo.kim@velocitydigital.com,admin,free,2023-09-22,2025-02-05,True
924,410,carol.garcia@horizontechnologies.com,viewer,free,2024-03-16,2025-02-14,True
925,144,rosa.garcia@apexdigital.com,viewer,professional,2022-05-17,2025-02-08,True
926,319,dan.taylor@globalgroup.com,editor,enterprise,2024-12-01,2025-02-17,True
927,393,mia.lopez@atlasholdings.com,viewer,professional,2024-09-09,2025-01-29,True
928,694,ivy.hall@pacificsystems.com,admin,starter,2025-01-09,2025-02-19,True
929,812,carol.baker@pinnacletechnologies.com,admin,professional,2025-01-08,2025-02-28,False
930,197,wendy.davis@optimadigital.com,viewer,professional,2022-12-25,2025-02-13,True
931,815,paul.kim@pinnacleservices.com,viewer,enterprise,2024-10-13,2025-02-07,True
932,348,bob.owens@quantumdynamics.com,editor,free,2025-01-14,2025-01-31,True
933,550,ivy.miller@summitservices.com,editor,starter,2024-01-19,2024-02-24,False
934,932,ivy.quinn@novadigital.com,editor,professional,2024-05-02,2025-02-22,True
935,953,alice.taylor@horizontechnologies.com,editor,enterprise,2025-02-02,2025-02-17,True
936,312,eve.nguyen@vertexholdings.com,editor,professional,2024-09-26,2025-02-17,True
937,131,frank.nguyen@vertexgroup.com,admin,enterprise,2024-06-22,2024-09-02,False
938,845,dan.adams@elevatesystems.com,admin,enterprise,2024-08-06,2025-01-31,True
939,84,carol.rivera@pacificcorp.com,admin,starter,2022-09-19,2025-01-31,True
940,314,mia.jones@summitcorp.com,viewer,enterprise,2021-12-31,2025-02-01,True
941,116,quinn.baker@acmelabs.com,viewer,professional,2021-03-21,2021-12-04,False
942,16,dan.hall@novanetworks.com,viewer,professional,2024-12-10,2025-02-19,True
943,68,tina.hall@apexinc.com,admin,professional,2023-03-23,2025-02-18,True
944,264,dan.foster@optimaanalytics.com,viewer,professional,2025-01-28,2025-02-14,True
945,573,,viewer,starter,2024-12-13,2025-02-18,True
946,376,steve.smith@nexusnetworks.com,viewer,professional,2024-01-27,2024-04-23,False
947,434,grace.adams@vanguardanalytics.com,editor,free,2021-08-11,2025-02-08,True
948,762,frank.nguyen@summitservices.com,viewer,free,2024-12-16,2025-02-02,True
949,897,nate.davis@fusionsolutions.com,viewer,starter,2024-12-16,2025-02-28,True
950,416,quinn.hall@pinnaclesoftware.com,editor,professional,2021-08-06,2025-02-16,True
951,716,nate.jones@globalgroup.com,viewer,starter,2024-05-23,2025-02-16,True
952,421,hank.taylor@pacificgroup.com,viewer,professional,2024-12-16,2025-02-13,True
953,489,steve.smith@pacificgroup.com,editor,free,2024-08-01,2025-01-31,True
954,317,carol.kim@vertexsolutions.com,admin,enterprise,2021-05-02,2025-02-26,True
955,393,eve.owens@atlasholdings.com,editor,professional,2024-09-08,2025-02-01,True
956,779,frank.davis@elevateinc.com,editor,professional,2023-06-30,2025-02-18,True
957,788,karen.owens@pacificplatforms.com,editor,free,2024-11-17,2024-12-17,False
958,145,steve.hall@quantumpartners.com,editor,free,2023-08-29,2025-02-12,True
959,448,frank.kim@vertexdynamics.com,viewer,starter,2022-11-22,2025-02-20,True
960,260,alice.ingram@vertexgroup.com,viewer,free,2024-09-22,2025-02-07,True
961,176,uma.rivera@zenithinc.com,viewer,starter,2022-10-04,2023-02-16,False
962,902,wendy.quinn@zenithlabs.com,admin,starter,2022-01-04,2025-02-03,True
963,155,carol.park@summitholdings.com,editor,professional,2024-12-31,2025-02-07,True
964,510,uma.miller@vanguardnetworks.com,viewer,professional,2024-02-10,2025-02-28,True
965,974,jack.smith@acmelabs.com,viewer,free,2024-10-29,2024-12-12,False
966,399,dan.garcia@optimasystems.com,editor,starter,2024-04-30,2025-02-13,True
967,842,vince.owens@pinnaclepartners.com,admin,professional,2024-04-01,2025-02-16,True
968,795,frank.jones@synergylabs.com,editor,starter,2023-01-29,2024-01-08,False
969,841,hank.davis@elevatetechnologies.com,editor,professional,2023-10-09,2025-02-04,True
970,657,hank.clark@pinnacleplatforms.com,admin,professional,2023-09-11,2025-02-15,True
971,746,uma.nguyen@pinnaclesoftware.com,admin,free,2023-08-26,2024-06-25,False
972,464,grace.clark@elevatedynamics.com,admin,professional,2023-01-03,2025-02-22,True
973,625,mia.owens@fusionplatforms.com,editor,professional,2024-07-06,2025-02-01,True
974,663,alice.miller@pinnacleanalytics.com,viewer,free,2024-05-29,2024-12-26,False
975,833,olivia.davis@novainc.com,viewer,starter,2024-10-29,2025-02-27,True
976,713,,viewer,enterprise,2023-12-28,2025-02-08,True
977,788,ivy.garcia@pacificplatforms.com,viewer,free,2023-08-29,2023-12-21,False
978,725,bob.foster@summitlabs.com,admin,enterprise,2025-01-07,2025-01-29,True
979,241,frank.evans@vertexanalytics.com,editor,enterprise,2022-04-18,2025-02-20,True
980,734,hank.garcia@optimasoftware.com,viewer,free,2024-09-08,2025-02-27,True
981,11,frank.evans@elevatenetworks.com,viewer,professional,2024-07-21,2025-02-14,True
982,775,bob.foster@catalystgroup.com,editor,professional,2024-10-16,2025-02-20,True
983,36,karen.clark@summitsoftware.com,editor,professional,2023-06-12,2025-02-22,True
984,294,quinn.baker@globaldigital.com,viewer,starter,2024-10-08,2025-02-28,False
985,341,frank.ingram@optimasystems.com,viewer,free,2025-02-25,2025-02-02,True
986,84,vince.clark@pacificcorp.com,viewer,starter,2023-03-23,2025-02-08,True
987,736,bob.nguyen@acmedigital.com,viewer,professional,2024-06-29,2025-02-04,True
988,11,carol.nguyen@elevatenetworks.com,viewer,professional,2022-06-12,2025-01-29,True
989,715,bob.rivera@vertexpartners.com,editor,professional,2024-09-26,2025-02-25,False
990,225,tina.hall@pacificplatforms.com,admin,enterprise,2024-12-02,2025-01-29,True
991,742,jack.nguyen@vertexgroup.com,admin,starter,2025-01-27,2025-02-04,True
992,498,paul.evans@vertexplatforms.com,viewer,starter,2023-04-12,2023-07-19,False
993,414,steve.ingram@pinnacledigital.com,admin,enterprise,2021-06-01,2025-02-27,True
994,892,wendy.kim@horizonnetworks.com,editor,professional,2024-09-24,2025-02-17,False
995,308,wendy.garcia@novasystems.com,viewer,professional,2023-03-04,2025-02-11,True
996,842,karen.miller@pinnaclepartners.com,editor,professional,2022-07-11,2025-02-16,True
997,782,ivy.foster@pacificlabs.com,viewer,enterprise,2023-08-09,2025-02-16,True
998,798,uma.lopez@elevatesolutions.com,editor,free,2024-12-20,2025-02-12,True
